"Date","Shift","Name","Amount","day_of_week","tip_month","avg_tip_per_employee","avg_tip_per_shift","avg_tip_per_day","avg_tip_per_day_and_shift","avg_tip_per_month","avg_tip_per_month_and_shift","total_earned_per_employee","total_earned_per_emp_day","total_earned_day","total_earned_day_and_shift","total_earned_month","total_earned_month_and_shift"
"2022-07-18","dinner","employee G",30.31,"Monday   ","July     ",53.24,60.79,75.87,66.95,66.45,61.18,4738.27,594.42,14718.5,9038.77,9169.55,5138.95
"2022-07-18","dinner","employee P",30.31,"Monday   ","July     ",61.77,60.79,75.87,66.95,66.45,61.18,4138.85,652.69,14718.5,9038.77,9169.55,5138.95
"2022-07-19","lunch","employee A",39.05,"Tuesday  ","July     ",82.09,80.65,64.66,84.52,66.45,74.64,13380.42,4441.37,11768.14,4310.56,9169.55,4030.6
"2022-07-19","dinner","employee A",113.63,"Tuesday  ","July     ",82.09,60.79,64.66,56.93,66.45,61.18,13380.42,4441.37,11768.14,7457.58,9169.55,5138.95
"2022-07-19","dinner","employee J",113.63,"Tuesday  ","July     ",70.5,60.79,64.66,56.93,66.45,61.18,22279.25,2918.12,11768.14,7457.58,9169.55,5138.95
"2022-07-20","lunch","employee J",57.19,"Wednesday","July     ",70.5,80.65,62.84,73.77,66.45,74.64,22279.25,3845.05,11687.92,4131.12,9169.55,4030.6
"2022-07-20","dinner","employee G",37.43,"Wednesday","July     ",53.24,60.79,62.84,58.13,66.45,61.18,4738.27,348.94,11687.92,7556.8,9169.55,5138.95
"2022-07-20","dinner","employee I",43.66,"Wednesday","July     ",56.58,60.79,62.84,58.13,66.45,61.18,6053.62,928.89,11687.92,7556.8,9169.55,5138.95
"2022-07-20","dinner","employee J",56.14,"Wednesday","July     ",70.5,60.79,62.84,58.13,66.45,61.18,22279.25,3845.05,11687.92,7556.8,9169.55,5138.95
"2022-07-21","lunch","employee A",89.04,"Thursday ","July     ",82.09,80.65,62.68,78.74,66.45,74.64,13380.42,953.02,12098.13,4172.99,9169.55,4030.6
"2022-07-21","dinner","employee A",21.0,"Thursday ","July     ",82.09,60.79,62.68,56.61,66.45,61.18,13380.42,953.02,12098.13,7925.14,9169.55,5138.95
"2022-07-21","dinner","employee G",27.0,"Thursday ","July     ",53.24,60.79,62.68,56.61,66.45,61.18,4738.27,490.07,12098.13,7925.14,9169.55,5138.95
"2022-07-21","dinner","employee P",33.3,"Thursday ","July     ",61.77,60.79,62.68,56.61,66.45,61.18,4138.85,785.62,12098.13,7925.14,9169.55,5138.95
"2022-07-22","lunch","employee J",109.64,"Friday   ","July     ",70.5,80.65,73.25,75.79,66.45,74.64,22279.25,3485.69,15821.95,5305.62,9169.55,4030.6
"2022-07-22","lunch","employee P",36.55,"Friday   ","July     ",61.77,80.65,73.25,75.79,66.45,74.64,4138.85,310.65,15821.95,5305.62,9169.55,4030.6
"2022-07-22","dinner","employee B",49.56,"Friday   ","July     ",72.22,60.79,73.25,72.03,66.45,61.18,11555.03,2479.75,15821.95,10516.33,9169.55,5138.95
"2022-07-22","dinner","employee I",56.43,"Friday   ","July     ",56.58,60.79,73.25,72.03,66.45,61.18,6053.62,913.21,15821.95,10516.33,9169.55,5138.95
"2022-07-22","dinner","employee J",56.43,"Friday   ","July     ",70.5,60.79,73.25,72.03,66.45,61.18,22279.25,3485.69,15821.95,10516.33,9169.55,5138.95
"2022-07-23","lunch","employee B",107.31,"Saturday ","July     ",72.22,80.65,70.9,81.94,66.45,74.64,11555.03,3892.1,20701.41,11717.21,9169.55,4030.6
"2022-07-23","lunch","employee G",53.71,"Saturday ","July     ",53.24,80.65,70.9,81.94,66.45,74.64,4738.27,1224.28,20701.41,11717.21,9169.55,4030.6
"2022-07-23","lunch","employee L",76.65,"Saturday ","July     ",75.64,80.65,70.9,81.94,66.45,74.64,16035.22,4721.92,20701.41,11717.21,9169.55,4030.6
"2022-07-23","dinner","employee J",66.33,"Saturday ","July     ",70.5,60.79,70.9,60.3,66.45,61.18,22279.25,3258.31,20701.41,8984.2,9169.55,5138.95
"2022-07-23","dinner","employee L",66.33,"Saturday ","July     ",75.64,60.79,70.9,60.3,66.45,61.18,16035.22,4721.92,20701.41,8984.2,9169.55,5138.95
"2022-07-24","lunch","employee B",57.01,"Sunday   ","July     ",72.22,80.65,66.34,77.59,66.45,74.64,11555.03,3809.51,19836.01,12104.44,9169.55,4030.6
"2022-07-24","lunch","employee J",63.35,"Sunday   ","July     ",70.5,80.65,66.34,77.59,66.45,74.64,22279.25,3662.83,19836.01,12104.44,9169.55,4030.6
"2022-07-24","lunch","employee L",66.51,"Sunday   ","July     ",75.64,80.65,66.34,77.59,66.45,74.64,16035.22,4506.54,19836.01,12104.44,9169.55,4030.6
"2022-07-24","dinner","employee G",63.37,"Sunday   ","July     ",53.24,60.79,66.34,54.07,66.45,61.18,4738.27,1397.02,19836.01,7731.57,9169.55,5138.95
"2022-07-24","dinner","employee L",63.37,"Sunday   ","July     ",75.64,60.79,66.34,54.07,66.45,61.18,16035.22,4506.54,19836.01,7731.57,9169.55,5138.95
"2022-07-24","dinner","employee P",35.22,"Sunday   ","July     ",61.77,60.79,66.34,54.07,66.45,61.18,4138.85,629.73,19836.01,7731.57,9169.55,5138.95
"2022-07-25","lunch","employee A",127.72,"Monday   ","July     ",82.09,80.65,75.87,96.27,66.45,74.64,13380.42,5255.94,14718.5,5679.73,9169.55,4030.6
"2022-07-25","dinner","employee A",85.05,"Monday   ","July     ",82.09,60.79,75.87,66.95,66.45,61.18,13380.42,5255.94,14718.5,9038.77,9169.55,5138.95
"2022-07-25","dinner","employee I",66.15,"Monday   ","July     ",56.58,60.79,75.87,66.95,66.45,61.18,6053.62,1283.33,14718.5,9038.77,9169.55,5138.95
"2022-07-26","lunch","employee A",50.14,"Tuesday  ","July     ",82.09,80.65,64.66,84.52,66.45,74.64,13380.42,4441.37,11768.14,4310.56,9169.55,4030.6
"2022-07-26","dinner","employee J",78.41,"Tuesday  ","July     ",70.5,60.79,64.66,56.93,66.45,61.18,22279.25,2918.12,11768.14,7457.58,9169.55,5138.95
"2022-07-26","dinner","employee P",78.41,"Tuesday  ","July     ",61.77,60.79,64.66,56.93,66.45,61.18,4138.85,475.22,11768.14,7457.58,9169.55,5138.95
"2022-07-27","lunch","employee J",54.8,"Wednesday","July     ",70.5,80.65,62.84,73.77,66.45,74.64,22279.25,3845.05,11687.92,4131.12,9169.55,4030.6
"2022-07-27","dinner","employee J",60.48,"Wednesday","July     ",70.5,60.79,62.84,58.13,66.45,61.18,22279.25,3845.05,11687.92,7556.8,9169.55,5138.95
"2022-07-27","dinner","employee P",68.08,"Wednesday","July     ",61.77,60.79,62.84,58.13,66.45,61.18,4138.85,643.88,11687.92,7556.8,9169.55,5138.95
"2022-07-28","lunch","employee L",50.65,"Thursday ","July     ",75.64,80.65,62.68,78.74,66.45,74.64,16035.22,2310.77,12098.13,4172.99,9169.55,4030.6
"2022-07-28","dinner","employee I",103.53,"Thursday ","July     ",56.58,60.79,62.68,56.61,66.45,61.18,6053.62,930.78,12098.13,7925.14,9169.55,5138.95
"2022-07-28","dinner","employee L",66.55,"Thursday ","July     ",75.64,60.79,62.68,56.61,66.45,61.18,16035.22,2310.77,12098.13,7925.14,9169.55,5138.95
"2022-07-29","lunch","employee A",101.65,"Friday   ","July     ",82.09,80.65,73.25,75.79,66.45,74.64,13380.42,223.4,15821.95,5305.62,9169.55,4030.6
"2022-07-29","dinner","employee A",46.87,"Friday   ","July     ",82.09,60.79,73.25,72.03,66.45,61.18,13380.42,223.4,15821.95,10516.33,9169.55,5138.95
"2022-07-29","dinner","employee B",70.38,"Friday   ","July     ",72.22,60.79,73.25,72.03,66.45,61.18,11555.03,2479.75,15821.95,10516.33,9169.55,5138.95
"2022-07-29","dinner","employee I",54.74,"Friday   ","July     ",56.58,60.79,73.25,72.03,66.45,61.18,6053.62,913.21,15821.95,10516.33,9169.55,5138.95
"2022-07-30","lunch","employee B",110.11,"Saturday ","July     ",72.22,80.65,70.9,81.94,66.45,74.64,11555.03,3892.1,20701.41,11717.21,9169.55,4030.6
"2022-07-30","lunch","employee G",39.33,"Saturday ","July     ",53.24,80.65,70.9,81.94,66.45,74.64,4738.27,1224.28,20701.41,11717.21,9169.55,4030.6
"2022-07-30","lunch","employee L",62.92,"Saturday ","July     ",75.64,80.65,70.9,81.94,66.45,74.64,16035.22,4721.92,20701.41,11717.21,9169.55,4030.6
"2022-07-30","dinner","employee B",64.59,"Saturday ","July     ",72.22,60.79,70.9,60.3,66.45,61.18,11555.03,3892.1,20701.41,8984.2,9169.55,5138.95
"2022-07-30","dinner","employee L",64.59,"Saturday ","July     ",75.64,60.79,70.9,60.3,66.45,61.18,16035.22,4721.92,20701.41,8984.2,9169.55,5138.95
"2022-07-31","lunch","employee B",59.65,"Sunday   ","July     ",72.22,80.65,66.34,77.59,66.45,74.64,11555.03,3809.51,19836.01,12104.44,9169.55,4030.6
"2022-07-31","lunch","employee G",70.18,"Sunday   ","July     ",53.24,80.65,66.34,77.59,66.45,74.64,4738.27,1397.02,19836.01,12104.44,9169.55,4030.6
"2022-07-31","lunch","employee L",98.27,"Sunday   ","July     ",75.64,80.65,66.34,77.59,66.45,74.64,16035.22,4506.54,19836.01,12104.44,9169.55,4030.6
"2022-07-31","dinner","employee B",79.1,"Sunday   ","July     ",72.22,60.79,66.34,54.07,66.45,61.18,11555.03,3809.51,19836.01,7731.57,9169.55,5138.95
"2022-07-31","dinner","employee G",101.65,"Sunday   ","July     ",53.24,60.79,66.34,54.07,66.45,61.18,4738.27,1397.02,19836.01,7731.57,9169.55,5138.95
"2022-07-31","dinner","employee L",101.65,"Sunday   ","July     ",75.64,60.79,66.34,54.07,66.45,61.18,16035.22,4506.54,19836.01,7731.57,9169.55,5138.95
"2022-08-01","lunch","employee A",116.46,"Monday   ","August   ",82.09,80.65,75.87,96.27,74.08,82.93,13380.42,5255.94,14718.5,5679.73,9186.31,3980.49
"2022-08-01","dinner","employee A",90.73,"Monday   ","August   ",82.09,60.79,75.87,66.95,74.08,68.5,13380.42,5255.94,14718.5,9038.77,9186.31,5205.82
"2022-08-01","dinner","employee I",70.56,"Monday   ","August   ",56.58,60.79,75.87,66.95,74.08,68.5,6053.62,1283.33,14718.5,9038.77,9186.31,5205.82
"2022-08-02","lunch","employee A",76.19,"Tuesday  ","August   ",82.09,80.65,64.66,84.52,74.08,82.93,13380.42,4441.37,11768.14,4310.56,9186.31,3980.49
"2022-08-02","dinner","employee A",79.5,"Tuesday  ","August   ",82.09,60.79,64.66,56.93,74.08,68.5,13380.42,4441.37,11768.14,7457.58,9186.31,5205.82
"2022-08-02","dinner","employee P",79.5,"Tuesday  ","August   ",61.77,60.79,64.66,56.93,74.08,68.5,4138.85,475.22,11768.14,7457.58,9186.31,5205.82
"2022-08-03","lunch","employee J",42.01,"Wednesday","August   ",70.5,80.65,62.84,73.77,74.08,82.93,22279.25,3845.05,11687.92,4131.12,9186.31,3980.49
"2022-08-03","dinner","employee G",42.0,"Wednesday","August   ",53.24,60.79,62.84,58.13,74.08,68.5,4738.27,348.94,11687.92,7556.8,9186.31,5205.82
"2022-08-03","dinner","employee J",53.99,"Wednesday","August   ",70.5,60.79,62.84,58.13,74.08,68.5,22279.25,3845.05,11687.92,7556.8,9186.31,5205.82
"2022-08-04","lunch","employee A",93.45,"Thursday ","August   ",82.09,80.65,62.68,78.74,74.08,82.93,13380.42,953.02,12098.13,4172.99,9186.31,3980.49
"2022-08-04","dinner","employee A",75.33,"Thursday ","August   ",82.09,60.79,62.68,56.61,74.08,68.5,13380.42,953.02,12098.13,7925.14,9186.31,5205.82
"2022-08-04","dinner","employee P",75.34,"Thursday ","August   ",61.77,60.79,62.68,56.61,74.08,68.5,4138.85,785.62,12098.13,7925.14,9186.31,5205.82
"2022-08-05","lunch","employee L",77.91,"Friday   ","August   ",75.64,80.65,73.25,75.79,74.08,82.93,16035.22,3977.0,15821.95,5305.62,9186.31,3980.49
"2022-08-05","dinner","employee B",78.88,"Friday   ","August   ",72.22,60.79,73.25,72.03,74.08,68.5,11555.03,2479.75,15821.95,10516.33,9186.31,5205.82
"2022-08-05","dinner","employee L",78.88,"Friday   ","August   ",75.64,60.79,73.25,72.03,74.08,68.5,16035.22,3977.0,15821.95,10516.33,9186.31,5205.82
"2022-08-05","dinner","employee P",78.88,"Friday   ","August   ",61.77,60.79,73.25,72.03,74.08,68.5,4138.85,310.65,15821.95,10516.33,9186.31,5205.82
"2022-08-06","lunch","employee B",99.89,"Saturday ","August   ",72.22,80.65,70.9,81.94,74.08,82.93,11555.03,3892.1,20701.41,11717.21,9186.31,3980.49
"2022-08-06","lunch","employee L",71.35,"Saturday ","August   ",75.64,80.65,70.9,81.94,74.08,82.93,16035.22,4721.92,20701.41,11717.21,9186.31,3980.49
"2022-08-06","lunch","employee P",32.1,"Saturday ","August   ",61.77,80.65,70.9,81.94,74.08,82.93,4138.85,641.06,20701.41,11717.21,9186.31,3980.49
"2022-08-06","dinner","employee B",40.65,"Saturday ","August   ",72.22,60.79,70.9,60.3,74.08,68.5,11555.03,3892.1,20701.41,8984.2,9186.31,5205.82
"2022-08-06","dinner","employee L",40.64,"Saturday ","August   ",75.64,60.79,70.9,60.3,74.08,68.5,16035.22,4721.92,20701.41,8984.2,9186.31,5205.82
"2022-08-07","lunch","employee B",145.79,"Sunday   ","August   ",72.22,80.65,66.34,77.59,74.08,82.93,11555.03,3809.51,19836.01,12104.44,9186.31,3980.49
"2022-08-07","lunch","employee L",145.79,"Sunday   ","August   ",75.64,80.65,66.34,77.59,74.08,82.93,16035.22,4506.54,19836.01,12104.44,9186.31,3980.49
"2022-08-07","dinner","employee B",64.74,"Sunday   ","August   ",72.22,60.79,66.34,54.07,74.08,68.5,11555.03,3809.51,19836.01,7731.57,9186.31,5205.82
"2022-08-07","dinner","employee L",64.74,"Sunday   ","August   ",75.64,60.79,66.34,54.07,74.08,68.5,16035.22,4506.54,19836.01,7731.57,9186.31,5205.82
"2022-08-08","lunch","employee A",73.79,"Monday   ","August   ",82.09,80.65,75.87,96.27,74.08,82.93,13380.42,5255.94,14718.5,5679.73,9186.31,3980.49
"2022-08-08","dinner","employee A",66.53,"Monday   ","August   ",82.09,60.79,75.87,66.95,74.08,68.5,13380.42,5255.94,14718.5,9038.77,9186.31,5205.82
"2022-08-08","dinner","employee J",66.53,"Monday   ","August   ",70.5,60.79,75.87,66.95,74.08,68.5,22279.25,2212.17,14718.5,9038.77,9186.31,5205.82
"2022-08-09","lunch","employee A",57.52,"Tuesday  ","August   ",82.09,80.65,64.66,84.52,74.08,82.93,13380.42,4441.37,11768.14,4310.56,9186.31,3980.49
"2022-08-09","dinner","employee A",103.65,"Tuesday  ","August   ",82.09,60.79,64.66,56.93,74.08,68.5,13380.42,4441.37,11768.14,7457.58,9186.31,5205.82
"2022-08-09","dinner","employee P",103.66,"Tuesday  ","August   ",61.77,60.79,64.66,56.93,74.08,68.5,4138.85,475.22,11768.14,7457.58,9186.31,5205.82
"2022-08-10","lunch","employee J",123.27,"Wednesday","August   ",70.5,80.65,62.84,73.77,74.08,82.93,22279.25,3845.05,11687.92,4131.12,9186.31,3980.49
"2022-08-10","dinner","employee J",114.38,"Wednesday","August   ",70.5,60.79,62.84,58.13,74.08,68.5,22279.25,3845.05,11687.92,7556.8,9186.31,5205.82
"2022-08-10","dinner","employee P",114.38,"Wednesday","August   ",61.77,60.79,62.84,58.13,74.08,68.5,4138.85,643.88,11687.92,7556.8,9186.31,5205.82
"2022-08-11","lunch","employee B",21.89,"Thursday ","August   ",72.22,80.65,62.68,78.74,74.08,82.93,11555.03,1063.14,12098.13,4172.99,9186.31,3980.49
"2022-08-11","lunch","employee L",21.89,"Thursday ","August   ",75.64,80.65,62.68,78.74,74.08,82.93,16035.22,2310.77,12098.13,4172.99,9186.31,3980.49
"2022-08-11","lunch","employee P",76.66,"Thursday ","August   ",61.77,80.65,62.68,78.74,74.08,82.93,4138.85,785.62,12098.13,4172.99,9186.31,3980.49
"2022-08-11","dinner","employee G",75.25,"Thursday ","August   ",53.24,60.79,62.68,56.61,74.08,68.5,4738.27,490.07,12098.13,7925.14,9186.31,5205.82
"2022-08-11","dinner","employee J",64.5,"Thursday ","August   ",70.5,60.79,62.68,56.61,74.08,68.5,22279.25,2897.08,12098.13,7925.14,9186.31,5205.82
"2022-08-11","dinner","employee P",97.69,"Thursday ","August   ",61.77,60.79,62.68,56.61,74.08,68.5,4138.85,785.62,12098.13,7925.14,9186.31,5205.82
"2022-08-12","lunch","employee A",64.25,"Friday   ","August   ",82.09,80.65,73.25,75.79,74.08,82.93,13380.42,223.4,15821.95,5305.62,9186.31,3980.49
"2022-08-12","dinner","employee B",80.62,"Friday   ","August   ",72.22,60.79,73.25,72.03,74.08,68.5,11555.03,2479.75,15821.95,10516.33,9186.31,5205.82
"2022-08-12","dinner","employee J",80.62,"Friday   ","August   ",70.5,60.79,73.25,72.03,74.08,68.5,22279.25,3485.69,15821.95,10516.33,9186.31,5205.82
"2022-08-12","dinner","employee L",80.62,"Friday   ","August   ",75.64,60.79,73.25,72.03,74.08,68.5,16035.22,3977.0,15821.95,10516.33,9186.31,5205.82
"2022-08-13","lunch","employee B",99.82,"Saturday ","August   ",72.22,80.65,70.9,81.94,74.08,82.93,11555.03,3892.1,20701.41,11717.21,9186.31,3980.49
"2022-08-13","lunch","employee G",32.02,"Saturday ","August   ",53.24,80.65,70.9,81.94,74.08,82.93,4738.27,1224.28,20701.41,11717.21,9186.31,3980.49
"2022-08-13","lunch","employee L",71.3,"Saturday ","August   ",75.64,80.65,70.9,81.94,74.08,82.93,16035.22,4721.92,20701.41,11717.21,9186.31,3980.49
"2022-08-13","dinner","employee B",20.93,"Saturday ","August   ",72.22,60.79,70.9,60.3,74.08,68.5,11555.03,3892.1,20701.41,8984.2,9186.31,5205.82
"2022-08-13","dinner","employee J",34.26,"Saturday ","August   ",70.5,60.79,70.9,60.3,74.08,68.5,22279.25,3258.31,20701.41,8984.2,9186.31,5205.82
"2022-08-13","dinner","employee L",34.26,"Saturday ","August   ",75.64,60.79,70.9,60.3,74.08,68.5,16035.22,4721.92,20701.41,8984.2,9186.31,5205.82
"2022-08-14","lunch","employee J",93.34,"Sunday   ","August   ",70.5,80.65,66.34,77.59,74.08,82.93,22279.25,3662.83,19836.01,12104.44,9186.31,3980.49
"2022-08-14","lunch","employee L",130.75,"Sunday   ","August   ",75.64,80.65,66.34,77.59,74.08,82.93,16035.22,4506.54,19836.01,12104.44,9186.31,3980.49
"2022-08-14","dinner","employee B",15.82,"Sunday   ","August   ",72.22,60.79,66.34,54.07,74.08,68.5,11555.03,3809.51,19836.01,7731.57,9186.31,5205.82
"2022-08-14","dinner","employee L",13.56,"Sunday   ","August   ",75.64,60.79,66.34,54.07,74.08,68.5,16035.22,4506.54,19836.01,7731.57,9186.31,5205.82
"2022-08-14","dinner","employee P",18.91,"Sunday   ","August   ",61.77,60.79,66.34,54.07,74.08,68.5,4138.85,629.73,19836.01,7731.57,9186.31,5205.82
"2022-08-15","lunch","employee A",111.93,"Monday   ","August   ",82.09,80.65,75.87,96.27,74.08,82.93,13380.42,5255.94,14718.5,5679.73,9186.31,3980.49
"2022-08-15","dinner","employee A",146.49,"Monday   ","August   ",82.09,60.79,75.87,66.95,74.08,68.5,13380.42,5255.94,14718.5,9038.77,9186.31,5205.82
"2022-08-15","dinner","employee P",97.65,"Monday   ","August   ",61.77,60.79,75.87,66.95,74.08,68.5,4138.85,652.69,14718.5,9038.77,9186.31,5205.82
"2022-08-16","lunch","employee A",79.57,"Tuesday  ","August   ",82.09,80.65,64.66,84.52,74.08,82.93,13380.42,4441.37,11768.14,4310.56,9186.31,3980.49
"2022-08-16","dinner","employee H",59.8,"Tuesday  ","August   ",65.45,60.79,64.66,56.93,74.08,68.5,5039.88,262.3,11768.14,7457.58,9186.31,5205.82
"2022-08-16","dinner","employee J",59.8,"Tuesday  ","August   ",70.5,60.79,64.66,56.93,74.08,68.5,22279.25,2918.12,11768.14,7457.58,9186.31,5205.82
"2022-08-16","dinner","employee P",59.8,"Tuesday  ","August   ",61.77,60.79,64.66,56.93,74.08,68.5,4138.85,475.22,11768.14,7457.58,9186.31,5205.82
"2022-08-17","lunch","employee A",135.57,"Wednesday","August   ",82.09,80.65,62.84,73.77,74.08,82.93,13380.42,1638.94,11687.92,4131.12,9186.31,3980.49
"2022-08-17","dinner","employee G",63.59,"Wednesday","August   ",53.24,60.79,62.84,58.13,74.08,68.5,4738.27,348.94,11687.92,7556.8,9186.31,5205.82
"2022-08-17","dinner","employee H",81.76,"Wednesday","August   ",65.45,60.79,62.84,58.13,74.08,68.5,5039.88,1086.2,11687.92,7556.8,9186.31,5205.82
"2022-08-17","dinner","employee P",81.87,"Wednesday","August   ",61.77,60.79,62.84,58.13,74.08,68.5,4138.85,643.88,11687.92,7556.8,9186.31,5205.82
"2022-08-18","lunch","employee H",4.91,"Thursday ","August   ",65.45,80.65,62.68,78.74,74.08,82.93,5039.88,352.92,12098.13,4172.99,9186.31,3980.49
"2022-08-18","lunch","employee L",32.74,"Thursday ","August   ",75.64,80.65,62.68,78.74,74.08,82.93,16035.22,2310.77,12098.13,4172.99,9186.31,3980.49
"2022-08-18","dinner","employee A",120.32,"Thursday ","August   ",82.09,60.79,62.68,56.61,74.08,68.5,13380.42,953.02,12098.13,7925.14,9186.31,5205.82
"2022-08-18","dinner","employee P",120.32,"Thursday ","August   ",61.77,60.79,62.68,56.61,74.08,68.5,4138.85,785.62,12098.13,7925.14,9186.31,5205.82
"2022-08-19","lunch","employee H",46.77,"Friday   ","August   ",65.45,80.65,73.25,75.79,74.08,82.93,5039.88,901.19,15821.95,5305.62,9186.31,3980.49
"2022-08-19","lunch","employee L",46.78,"Friday   ","August   ",75.64,80.65,73.25,75.79,74.08,82.93,16035.22,3977.0,15821.95,5305.62,9186.31,3980.49
"2022-08-19","dinner","employee B",65.95,"Friday   ","August   ",72.22,60.79,73.25,72.03,74.08,68.5,11555.03,2479.75,15821.95,10516.33,9186.31,5205.82
"2022-08-19","dinner","employee L",54.95,"Friday   ","August   ",75.64,60.79,73.25,72.03,74.08,68.5,16035.22,3977.0,15821.95,10516.33,9186.31,5205.82
"2022-08-19","dinner","employee P",54.96,"Friday   ","August   ",61.77,60.79,73.25,72.03,74.08,68.5,4138.85,310.65,15821.95,10516.33,9186.31,5205.82
"2022-08-20","lunch","employee B",84.26,"Saturday ","August   ",72.22,80.65,70.9,81.94,74.08,82.93,11555.03,3892.1,20701.41,11717.21,9186.31,3980.49
"2022-08-20","lunch","employee L",76.6,"Saturday ","August   ",75.64,80.65,70.9,81.94,74.08,82.93,16035.22,4721.92,20701.41,11717.21,9186.31,3980.49
"2022-08-20","dinner","employee B",45.06,"Saturday ","August   ",72.22,60.79,70.9,60.3,74.08,68.5,11555.03,3892.1,20701.41,8984.2,9186.31,5205.82
"2022-08-20","dinner","employee G",45.06,"Saturday ","August   ",53.24,60.79,70.9,60.3,74.08,68.5,4738.27,1224.28,20701.41,8984.2,9186.31,5205.82
"2022-08-20","dinner","employee H",45.06,"Saturday ","August   ",65.45,60.79,70.9,60.3,74.08,68.5,5039.88,1338.99,20701.41,8984.2,9186.31,5205.82
"2022-08-21","lunch","employee B",69.75,"Sunday   ","August   ",72.22,80.65,66.34,77.59,74.08,82.93,11555.03,3809.51,19836.01,12104.44,9186.31,3980.49
"2022-08-21","lunch","employee G",69.75,"Sunday   ","August   ",53.24,80.65,66.34,77.59,74.08,82.93,4738.27,1397.02,19836.01,12104.44,9186.31,3980.49
"2022-08-21","lunch","employee L",87.22,"Sunday   ","August   ",75.64,80.65,66.34,77.59,74.08,82.93,16035.22,4506.54,19836.01,12104.44,9186.31,3980.49
"2022-08-21","dinner","employee B",52.67,"Sunday   ","August   ",72.22,60.79,66.34,54.07,74.08,68.5,11555.03,3809.51,19836.01,7731.57,9186.31,5205.82
